"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-11-17","2021","11","17","","1.7","","-12.8","","-5.5","","23.5","","0.0","","","","","","0.0","","","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-11-18","2021","11","18","","3.9","","-7.2","","-1.6","","19.6","","0.0","","","","","","0.0","","","","30","","37",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-11-19","2021","11","19","","4.7","","-9.6","","-2.4","","20.4","","0.0","","","","","","0.0","","","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-11-20","2021","11","20","","6.6","","-10.1","","-1.7","","19.7","","0.0","","","","","","0.0","","","","27","","53",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-11-21","2021","11","21","","6.9","","-10.0","","-1.5","","19.5","","0.0","","","","","","0.0","","","","26","","49",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-11-22","2021","11","22","","14.8","","0.7","","7.7","","10.3","","0.0","","","","","","0.0","","","","28","","46",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-11-23","2021","11","23","","4.6","","-8.7","","-2.0","","20.0","","0.0","","","","","","0.1","","","","1","","47",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-11-24","2021","11","24","","2.8","","-10.3","","-3.8","","21.8","","0.0","","","","","","0.0","","","","29","","37",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-11-25","2021","11","25","","13.4","","0.3","","6.8","","11.2","","0.0","","","","","","0.2","","","","29","","59",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-11-26","2021","11","26","","11.3","","-5.3","","3.0","","15.0","","0.0","","","","","","0.0","","","","27","","52",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-11-27","2021","11","27","","0.6","","-3.8","","-1.6","","19.6","","0.0","","","","","","0.6","","","","17","","37",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-11-28","2021","11","28","","14.5","","-5.0","","4.7","","13.3","","0.0","","","","","","0.0","","","","24","","35",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-11-29","2021","11","29","","9.9","","-1.0","","4.4","","13.6","","0.0","","","","","","0.0","","","","28","","41",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-11-30","2021","11","30","","9.6","","-0.7","","4.5","","13.5","","0.0","","","","","","0.0","","","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-12-01","2021","12","01","","12.9","","-0.6","","6.1","","11.9","","0.0","","","","","","2.3","","","","1","","41",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-12-02","2021","12","02","","2.2","","-3.9","","-0.8","","18.8","","0.0","","","","","","0.4","","","","34","","43",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-12-03","2021","12","03","","-0.4","","-9.0","","-4.7","","22.7","","0.0","","","","","","0.1","","","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-12-04","2021","12","04","","-3.3","","-9.2","","-6.3","","24.3","","0.0","","","","","","0.0","","","","35","","39",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-12-05","2021","12","05","","-9.0","","-16.5","","-12.7","","30.7","","0.0","","","","","","0.0","","0","","35","","43",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-12-06","2021","12","06","","-7.1","","-14.6","","-10.9","","28.9","","0.0","","","","","","1.1","","1","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-12-07","2021","12","07","","-0.1","","-14.3","","-7.2","","25.2","","0.0","","","","","","0.0","","2","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-12-08","2021","12","08","","6.8","","-9.2","","-1.2","","19.2","","0.0","","","","","","1.2","","1","","28","","94",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-12-09","2021","12","09","","-1.6","","-11.9","","-6.7","","24.7","","0.0","","","","","","0.3","","5","","28","","42",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-12-10","2021","12","10","","-1.1","","-11.9","","-6.5","","24.5","","0.0","","","","","","0.0","","4","","28","","56",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-12-11","2021","12","11","","3.3","","-7.6","","-2.1","","20.1","","0.0","","","","","","1.6","","3","","25","","68",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-12-12","2021","12","12","","-1.7","","-9.3","","-5.5","","23.5","","0.0","","","","","","0.0","","4","","26","","38",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-12-13","2021","12","13","","-1.7","","-17.2","","-9.5","","27.5","","0.0","","","","","","0.0","","3","","35","","40",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-12-14","2021","12","14","","-12.2","","-21.4","","-16.8","","34.8","","0.0","","","","","","0.7","","9","","36","","46",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-12-15","2021","12","15","","-15.1","","-23.3","","-19.2","","37.2","","0.0","","","","","","0.0","","8","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-12-16","2021","12","16","","-14.9","","-20.5","","-17.7","","35.7","","0.0","","","","","","0.9","","9","","35","","61",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-12-17","2021","12","17","","-15.6","","-25.9","","-20.7","","38.7","","0.0","","","","","","0.0","","0","","35","","37",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-12-18","2021","12","18","","-0.5","","-19.9","","-10.2","","28.2","","0.0","","","","","","0.0","","1","","34","","44",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-12-19","2021","12","19","","-10.2","","-15.7","","-12.9","","30.9","","0.0","","","","","","0.0","","1","","34","","47",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-12-20","2021","12","20","","-11.7","","-23.1","","-17.4","","35.4","","0.0","","","","","","0.0","","0","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-12-21","2021","12","21","","0.7","","-18.5","","-8.9","","26.9","","0.0","","","","","","0.0","","1","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-12-22","2021","12","22","","2.4","","-12.2","","-4.9","","22.9","","0.0","","","","","","0.0","","1","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-12-23","2021","12","23","","1.0","","-19.1","","-9.0","","27.0","","0.0","","","","","","2.6","","1","","36","","45",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-12-24","2021","12","24","","-16.8","","-25.2","","-21.0","","39.0","","0.0","","","","","","0.1","","13","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-12-25","2021","12","25","","-23.2","","-28.6","","-25.9","","43.9","","0.0","","","","","","0.0","","12","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-12-26","2021","12","26","","-27.0","","-31.7","","-29.3","","47.3","","0.0","","","","","","0.3","","12","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-12-27","2021","12","27","","-27.9","","-34.4","","-31.1","","49.1","","0.0","","","","","","0.0","","12","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-12-28","2021","12","28","","-15.8","","-32.4","","-24.1","","42.1","","0.0","","","","","","0.3","","12","","35","","46",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-12-29","2021","12","29","","-21.2","","-28.7","","-24.9","","42.9","","0.0","","","","","","0.0","","9","","35","","33",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-12-30","2021","12","30","","-16.3","","-23.2","","-19.8","","37.8","","0.0","","","","","","0.5","","9","","2","","38",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2021-12-31","2021","12","31","","-18.4","","-29.8","","-24.1","","42.1","","0.0","","","","","","0.0","","8","","","","",""
